policy,memory_budget_mib,epsilon,delta,session_id,count,p95_ttft_ms,mean_ttft_ms,p95_quality_loss,mean_quality_loss,mean_kv_cache_memory_mib,violation_rate
static_best,120.258,0.1,0.05,hybrid-session-005,5.0,205.01500414684415,154.32021990418434,,,4.332958984375,
static_best,120.258,0.1,0.05,hybrid-session-006,5.0,210.90367413125932,166.45254781469703,,,5.06337890625,
static_best,120.258,0.1,0.05,hybrid-session-009,5.0,186.3895058631897,145.5133392009884,,,4.217431640625,
static_best,120.258,0.1,0.05,hybrid-session-010,5.0,198.87607893906534,143.80990816280246,,,4.413623046875,
static_best,120.258,0.1,0.05,hybrid-session-013,5.0,209.52890696935356,145.22332339547575,,,4.31416015625,
static_best,120.258,0.1,0.05,hybrid-session-016,5.0,214.9591229390353,150.99532739259303,,,4.489501953125,
static_best,120.258,0.1,0.05,hybrid-session-020,5.0,208.5141239222139,149.2860496044159,,,4.488818359375,
static_best,120.258,0.1,0.05,hybrid-session-021,5.0,210.97614499740303,161.30714640021324,,,4.70380859375,
static_best,120.258,0.1,0.05,hybrid-session-025,5.0,188.52176517248154,141.47969582118094,,,4.422509765625,
static_best,120.258,0.1,0.05,hybrid-session-026,5.0,218.16542302258313,162.48784041963518,,,4.79677734375,
static_safe,120.258,0.1,0.05,hybrid-session-002,5.0,47376.71811677702,26372.311328721047,,,3.44736328125,
static_safe,120.258,0.1,0.05,hybrid-session-003,5.0,272.87054411135614,181.5410785842687,,,3.486328125,
static_safe,120.258,0.1,0.05,hybrid-session-004,5.0,45517.19250592962,17838.412170149757,,,6.532080078125,
static_safe,120.258,0.1,0.05,hybrid-session-005,5.0,49167.53304512054,19431.659552186728,,,3.5478515625,
static_safe,120.258,0.1,0.05,hybrid-session-006,5.0,43743.01328699477,8948.791878211126,,,5.66630859375,
static_safe,120.258,0.1,0.05,hybrid-session-009,5.0,47644.26637308113,9685.57570964545,,,3.632275390625,
static_safe,120.258,0.1,0.05,hybrid-session-010,5.0,303.29486494883895,209.8659534007311,,,3.723193359375,
static_safe,120.258,0.1,0.05,hybrid-session-013,5.0,263.14277201890945,202.16090204194188,,,3.31474609375,
static_safe,120.258,0.1,0.05,hybrid-session-016,5.0,306.4085051883012,217.37579642795026,,,3.655517578125,
static_safe,120.258,0.1,0.05,hybrid-session-020,5.0,43453.06580699608,8850.550494016334,,,4.77490234375,
static_safe,120.258,0.1,0.05,hybrid-session-021,5.0,48083.10717585869,9789.850094559417,,,3.7720703125,
static_safe,120.258,0.1,0.05,hybrid-session-025,5.0,261.0392600763589,195.8900798112154,,,3.408056640625,
static_safe,120.258,0.1,0.05,hybrid-session-026,5.0,45025.63385071233,26594.484326972066,,,8.673779296875,
uncalibrated_dynamic,120.258,0.1,0.05,hybrid-session-002,5.0,43088.40454480611,8757.206422405317,,,4.37294921875,
uncalibrated_dynamic,120.258,0.1,0.05,hybrid-session-003,5.0,200.43536787852645,159.97435115277767,,,4.161376953125,
uncalibrated_dynamic,120.258,0.1,0.05,hybrid-session-004,5.0,208.7407240178436,171.695540798828,,,4.558544921875,
uncalibrated_dynamic,120.258,0.1,0.05,hybrid-session-005,5.0,209.3163109384477,142.20429360866547,,,4.332958984375,
uncalibrated_dynamic,120.258,0.1,0.05,hybrid-session-006,5.0,217.01454790309072,151.0307229589671,,,5.06337890625,
uncalibrated_dynamic,120.258,0.1,0.05,hybrid-session-009,5.0,182.59724602103233,136.04933181777596,,,4.217431640625,
uncalibrated_dynamic,120.258,0.1,0.05,hybrid-session-010,5.0,192.16454308480024,138.86761935427785,,,4.413623046875,
uncalibrated_dynamic,120.258,0.1,0.05,hybrid-session-013,5.0,218.12504809349775,143.47654120065272,,,4.31416015625,
uncalibrated_dynamic,120.258,0.1,0.05,hybrid-session-016,5.0,215.9757618792355,145.7164680119604,,,4.489501953125,
uncalibrated_dynamic,120.258,0.1,0.05,hybrid-session-020,5.0,206.36445400305092,152.77078212238848,,,4.488818359375,
uncalibrated_dynamic,120.258,0.1,0.05,hybrid-session-021,5.0,220.38394585251808,167.74373478256166,,,4.70380859375,
uncalibrated_dynamic,120.258,0.1,0.05,hybrid-session-025,5.0,184.92915201932192,144.93654514662921,,,4.422509765625,
uncalibrated_dynamic,120.258,0.1,0.05,hybrid-session-026,5.0,203.7154829595238,161.81478113867342,,,4.79677734375,
utility_dynamic,120.258,0.1,0.05,hybrid-session-002,5.0,43232.23091227561,8779.839951607584,,,3.55400390625,
utility_dynamic,120.258,0.1,0.05,hybrid-session-003,5.0,195.0164909940213,145.18221458420157,,,3.472998046875,
utility_dynamic,120.258,0.1,0.05,hybrid-session-004,5.0,203.65964388474822,166.47246493957937,,,3.715673828125,
utility_dynamic,120.258,0.1,0.05,hybrid-session-005,5.0,206.77868206985295,148.93676759675145,,,3.514697265625,
utility_dynamic,120.258,0.1,0.05,hybrid-session-006,5.0,212.62401691637933,161.59646697342396,,,4.05576171875,
utility_dynamic,120.258,0.1,0.05,hybrid-session-009,5.0,192.70551088266075,144.7794641368091,,,3.537255859375,
utility_dynamic,120.258,0.1,0.05,hybrid-session-010,5.0,192.3510020133108,141.5631710551679,,,3.707470703125,
utility_dynamic,120.258,0.1,0.05,hybrid-session-013,5.0,203.7165758665651,145.39370173588395,,,3.62373046875,
utility_dynamic,120.258,0.1,0.05,hybrid-session-016,5.0,208.45239702612162,146.50744586251676,,,3.7078125,
utility_dynamic,120.258,0.1,0.05,hybrid-session-020,5.0,208.8473078329116,149.28956096991897,,,3.665087890625,
utility_dynamic,120.258,0.1,0.05,hybrid-session-021,5.0,207.9602489247918,158.80421875044703,,,3.85751953125,
utility_dynamic,120.258,0.1,0.05,hybrid-session-025,5.0,179.9127401318401,138.64523419179022,,,3.725927734375,
utility_dynamic,120.258,0.1,0.05,hybrid-session-026,5.0,203.31555511802435,156.8306785542518,,,3.93955078125,
full_lru,120.258,0.1,0.1,hybrid-session-002,5.0,42173.18977889046,8532.321738979594,,,8.4,
full_lru,120.258,0.1,0.1,hybrid-session-003,5.0,143.75034300610423,108.74014096334577,,,7.6234375,
full_lru,120.258,0.1,0.1,hybrid-session-004,5.0,168.79902710206807,121.66226641274989,,,9.0234375,
full_lru,120.258,0.1,0.1,hybrid-session-005,5.0,149.54192494042218,114.00741888210177,,,8.35625,
full_lru,120.258,0.1,0.1,hybrid-session-006,5.0,192.40008806809783,126.22413262724876,,,10.4234375,
full_lru,120.258,0.1,0.1,hybrid-session-009,5.0,145.8543729968369,115.17888503149152,,,7.6125,
full_lru,120.258,0.1,0.1,hybrid-session-010,5.0,148.4756520949304,112.14380166493356,,,8.1046875,
full_lru,120.258,0.1,0.1,hybrid-session-013,5.0,160.21591913886368,117.44949584826827,,,7.809375,
full_lru,120.258,0.1,0.1,hybrid-session-016,5.0,188.03736614063382,125.84930481389165,,,9.05625,
full_lru,120.258,0.1,0.1,hybrid-session-020,5.0,164.77242088876665,117.38052838481963,,,8.6625,
full_lru,120.258,0.1,0.1,hybrid-session-021,5.0,190.32809603959322,127.80238925479352,,,9.3296875,
full_lru,120.258,0.1,0.1,hybrid-session-025,5.0,147.74528704583645,116.71094503253698,,,8.1265625,
full_lru,120.258,0.1,0.1,hybrid-session-026,5.0,215.07093193940818,139.57443335093558,,,9.7671875,
static_best,120.258,0.1,0.1,hybrid-session-002,5.0,42096.196844948456,8554.889337394014,,,4.37294921875,
static_best,120.258,0.1,0.1,hybrid-session-003,5.0,200.5112450569868,148.72227320447564,,,4.161376953125,
static_best,120.258,0.1,0.1,hybrid-session-004,5.0,211.37588005512953,164.65056585147977,,,4.558544921875,
static_best,120.258,0.1,0.1,hybrid-session-005,5.0,226.39080206863582,154.39759818837047,,,4.332958984375,
